OID_,ORIG_FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
399,399,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.412499666213989,0.059948122724476,139.299997329711914,17.399999618530273,17.500000000000000
400,400,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.412499666213989,0.078062772764690,139.299997329711914,17.399999618530273,17.500000000000000
401,401,8.000000000000000,2.879999999999032,17.399999618530273,17.500000000000000,0.100000381469727,17.462499856948853,0.048412476505830,139.699998855590820,17.500000000000000,17.500000000000000
402,402,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.437499761581424,0.069597320027069,139.499998092651396,17.449999809265137,17.500000000000000
403,403,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.412499666213993,0.078062772764690,139.299997329711942,17.399999618530273,17.500000000000000
404,404,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.366666158040360,0.047140631905657,156.299995422363224,17.399999618530273,17.399999618530273
405,405,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.349999427795410,0.070710947858486,138.799995422363281,17.299999237060547,17.429999732971190
406,406,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.399999618530273,0.050000190734863,139.199996948242188,17.399999618530273,17.429999732971190
407,407,8.000000000000000,2.879999999999032,17.399999618530273,17.500000000000000,0.100000381469727,17.449999809265133,0.050000190734862,139.599998474121065,17.449999809265137,17.500000000000000
408,408,12.000000000000000,4.319999999998548,17.399999618530273,17.500000000000000,0.100000381469727,17.433333079020180,0.047140631905658,209.199996948242159,17.399999618530273,17.500000000000000
409,409,8.000000000000000,2.879999999999032,17.299999237060547,17.500000000000000,0.200000762939453,17.399999618530273,0.050000190734863,139.199996948242188,17.399999618530273,17.429999732971190
410,410,9.000000000000000,3.239999999998911,17.399999618530273,17.500000000000000,0.100000381469727,17.466666539510094,0.047140631905657,157.199998855590849,17.500000000000000,17.500000000000000
411,411,8.000000000000000,2.879999999999032,17.399999618530273,17.500000000000000,0.100000381469727,17.449999809265137,0.050000190734863,139.599998474121094,17.449999809265137,17.500000000000000
